MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21821088,660000.0,85718,-110.937293,32.346502,0.84,6356.16,1991,4,3.0,2991.0,3.0,9,2.0,2,45.0
21800282,650000.0,85658,-111.089825,32.458965,0.59,9357.7,2005,4,4.0,3541.0,3.0,7,1.0,2,45.0
21823665,650000.0,85711,-110.902312,32.218111,0.43,3261.59,1946,5,4.0,3837.0,2.0,10,0.0,2,45.0
21827808,661000.0,85730,-110.742643,32.176249,3.31,6083.11,2003,6,4.0,3314.0,4.0,11,1.0,3,45.0
21828368,670000.0,85718,-110.935057,32.346051,0.92,6113.01,1983,4,3.0,3055.0,2.0,7,3.0,1,45.0
21830182,666000.0,85755,-110.97551,32.424791,1.45,7897.27,2003,4,4.0,3041.0,3.0,10,2.0,2,45.0
21829935,675000.0,85716,-110.933628,32.230803,0.32,4218.8,1941,5,4.0,3095.0,0.0,7,1.0,3,45.0
21823572,630000.0,85718,-110.902185,32.332838,0.99,5452.02,1979,3,3.0,2622.0,2.0,3,1.0,2,45.0
21825069,650000.0,85739,-110.86109,32.534363,0.2,3990.72,2003,3,4.0,2920.0,3.0,10,2.0,2,45.0
21820993,675000.0,85658,-111.087307,32.463786,0.45,9850.52,2007,4,4.0,4167.0,3.0,11,1.0,3,45.0
21828049,645000.0,85718,-110.900887,32.316865,0.49,6822.96,2002,3,3.0,3052.0,3.0,12,1.0,2,45.0
21900226,665000.0,85755,-110.987085,32.426147,0.46,6171.26,2005,3,3.0,2957.0,3.0,12,1.0,1,45.0
21830615,687000.0,85704,-110.984397,32.330803,0.8,7613.0,2014,4,4.0,3492.0,2.0,12,1.0,3,45.0
21830624,665000.0,85750,-110.865043,32.280685,1.63,6191.36,1986,4,3.0,3794.0,2.0,11,2.0,2,45.0
21901183,650000.0,85749,-110.791781,32.276255,7.79,4467.54,1965,2,3.0,3079.0,2.0,10,1.0,2,45.0
21906826,660000.0,85750,-110.849338,32.280541,0.32,4450.0,1985,2,3.0,2498.0,2.0,11,1.0,2,45.0
21909867,610000.0,85718,-110.954134,32.322076,0.96,5498.57,2009,4,3.0,2539.0,2.0,12,2.0,2,45.0
21905664,650000.0,85750,-110.86914,32.322179,0.48,7132.0,1998,4,3.0,3072.0,3.0,11,2.0,3,45.0
21911781,675000.0,85704,-110.977507,32.376745,4.78,9355.09,1978,5,6.0,3344.0,4.0,12,4.0,2,45.0
21919365,675000.0,85705,-110.967613,32.23489,0.25,2845.45,1928,7,4.0,3485.0,0.0,7,0.0,3,45.0
21823324,650000.0,85748,-110.754321,32.234271,4.0,6548.35,2005,4,3.0,3118.0,3.0,8,1.0,2,45.0
21917246,665000.0,85718,-110.909489,32.331905,0.7,6819.16,1971,5,4.0,3580.0,3.0,11,1.0,4,45.0
21905978,645000.0,85742,-111.028247,32.411534,0.9,6469.37,2003,5,4.0,3152.0,2.0,13,2.0,3,45.0
21815429,650000.0,85716,-110.919774,32.219343,0.92,4403.47,1953,4,3.0,4018.0,0.0,9,2.0,2,45.0
21617981,671000.0,85704,-110.976971,32.299236,3.06,5380.29,1946,7,8.0,4426.0,3.0,4,1.0,2,45.0
21721900,606500.0,85629,-110.96068,31.867265,0.17,792.22,2014,5,5.0,4019.0,3.0,13,1.0,4,45.0
21700916,659747.0,85737,-110.943903,32.414807,0.87,7488.22,1999,3,3.0,3268.0,3.0,6,3.0,2,45.0
21621392,655000.0,85755,-110.987099,32.42963,0.51,6410.55,2000,5,4.0,3378.0,3.0,5,1.0,2,45.0
21301219,630000.0,85755,-110.991336,32.426865,0.84,5739.0,2005,4,4.0,3541.0,3.0,4,2.0,2,45.0
21803498,650000.0,85718,-110.908281,32.317981,0.17,7671.98,1992,5,3.0,3058.0,2.0,12,2.0,2,45.0
21817534,620000.0,85718,-110.928779,32.309877,1.45,7868.88,1976,6,4.0,4880.0,1.0,8,3.0,2,45.0
21822183,657500.0,85749,-110.779213,32.307961,0.62,7176.3,2006,3,3.0,2567.0,2.0,10,1.0,2,45.0
21904274,678000.0,85742,-111.024568,32.421816,5.0,12550.13,1991,5,4.0,5363.0,4.0,7,1.0,1,45.0
21909500,675000.0,85755,-110.989912,32.430832,0.82,6812.71,2004,4,3.0,2987.0,3.0,2,1.0,2,45.0
21715786,674500.0,85718,-110.959251,32.301293,1.28,5495.42,1994,4,3.0,3800.0,3.0,3,1.0,2,45.0
21420337,645000.0,85718,-110.946563,32.298054,1.18,4235.61,1970,4,4.0,3100.0,2.0,5,2.0,2,45.0
21700926,625000.0,85718,-110.951114,32.313546,0.69,5915.24,1983,5,4.0,3545.0,4.0,5,1.0,3,45.0
21830411,674492.0,85629,-110.935958,31.870701,1.07,323.17,2019,3,4.0,3292.0,4.0,7,1.0,2,45.0
21528244,664000.0,85718,-110.919763,32.33623,1.05,5402.93,1982,4,3.0,3149.0,2.0,4,3.0,2,45.0
21620573,655000.0,85737,-110.968769,32.396575,0.5,5558.84,2002,3,3.0,2842.0,3.0,5,1.0,1,45.0
21810942,655000.0,85718,-110.952059,32.33531,1.01,5620.47,1997,6,4.0,4120.0,3.0,12,1.0,4,45.0
3059328,560100.0,85646,-111.050957,31.626585,0.78,4716.0,1999,3,3.0,3512.0,2.5,5,2.0,2,45.0
21628379,650000.0,85622,-111.010316,31.841024,0.93,5746.4,2006,3,5.0,3121.0,3.0,3,1.0,2,45.0
21407233,650000.0,85743,-111.090229,32.312627,3.34,6556.0,2004,4,4.0,4000.0,3.0,4,1.0,2,45.0
21407949,655000.0,85750,-110.839437,32.314079,0.83,4832.0,1991,5,4.0,3483.0,3.0,5,2.0,3,45.0
21413944,665000.0,85716,-110.920946,32.218611,0.86,2915.0,1951,4,3.0,3021.0,2.0,4,2.0,2,45.0
21419420,670000.0,85749,-110.791453,32.307153,1.07,3910.59,2013,4,3.0,3225.0,3.0,4,1.0,3,45.0
21515101,650000.0,85737,-110.966145,32.408282,0.78,6267.37,2011,3,3.0,2822.0,3.0,5,1.0,2,45.0
21521112,660000.0,85755,-110.984011,32.425829,1.2,6462.0,2000,4,3.0,3130.0,3.0,5,2.0,2,45.0
21528674,642000.0,85719,-110.936264,32.243923,0.26,3363.31,1961,4,4.0,3170.0,2.0,5,1.0,3,45.0
21702869,650000.0,85623,-110.91859,32.587243,0.2,2880.5,2012,3,4.0,2938.0,3.0,5,2.0,2,45.0
21716858,660000.0,85755,-110.949152,32.454045,0.65,6720.03,1998,4,3.0,2802.0,2.0,5,2.0,2,45.0
21801212,659200.0,85750,-110.853531,32.289969,0.8,6333.47,1986,3,2.0,2964.0,2.0,11,1.0,2,45.0
21817104,667500.0,85737,-110.982607,32.387639,0.67,4548.0,1973,4,4.0,3137.0,2.0,14,2.0,2,45.0
21907886,650000.0,85712,-110.876496,32.263616,0.24,6411.59,2000,3,2.0,2167.0,2.0,10,3.0,1,45.0
21909220,655000.0,85718,-110.890222,32.288302,1.05,3976.02,1974,3,3.0,2660.0,2.0,11,1.0,1,45.0
21414882,625000.0,85718,-110.90746,32.331791,0.82,5002.9,1968,5,4.0,3779.0,2.0,4,2.0,2,45.0
21702753,660000.0,85750,-110.841911,32.316415,0.14,5027.88,1993,3,3.0,2526.0,2.0,4,1.0,2,45.0
21213788,651000.0,85718,-110.897553,32.318449,0.0,5220.0,2002,4,3.0,3121.0,3.0,5,1.0,2,45.0
21326134,665000.0,85755,-110.979953,32.429152,1.25,5834.0,1998,4,3.0,3102.0,3.0,5,2.0,2,45.0
21730003,640500.0,85750,-110.86229,32.330878,1.15,6675.86,1984,3,3.0,2732.0,2.0,7,1.0,1,45.0
21728373,630000.0,85737,-110.946474,32.400149,0.39,8110.92,1996,3,4.0,3380.0,3.0,13,2.0,2,45.0
21803071,669000.0,85718,-110.941692,32.330638,0.99,6316.1,1978,4,3.0,3328.0,2.0,9,3.0,3,45.0
21709266,658000.0,85743,-111.080803,32.316301,4.01,6488.8,2002,4,3.0,3059.0,3.0,5,3.0,2,45.0
21230859,637500.0,85718,-110.891863,32.324967,0.0,1367.42,2012,3,4.0,2834.0,2.0,4,0.0,2,45.0
21500312,632000.0,85750,-110.864049,32.32246,0.47,4709.0,1994,4,3.0,3095.0,2.0,6,1.0,2,45.0
21502287,635000.0,85737,-110.987535,32.397914,0.72,7168.59,2003,4,3.0,3969.0,4.0,6,1.0,1,45.0
21204526,605000.0,85755,-110.979234,32.433795,0.55,5425.13,2001,4,3.0,3223.0,3.0,5,1.0,3,45.0
21227028,629000.0,85750,-110.844902,32.325646,0.18,5195.04,2001,3,3.0,2936.0,2.0,5,1.0,2,45.0
21701251,625000.0,85715,-110.86523,32.265295,0.78,5441.09,1963,3,4.0,2973.0,2.0,5,1.0,2,45.0
21818334,650000.0,85755,-110.984937,32.449452,0.26,7793.0,2016,4,3.0,3061.0,3.0,6,1.0,2,45.0
21901016,657000.0,85704,-110.983508,32.329512,0.87,5830.0,1999,4,2.0,3644.0,3.0,10,1.0,1,45.0
21900205,612000.0,85718,-110.924653,32.336159,0.81,6350.94,1991,3,3.0,3177.0,2.0,8,2.0,3,45.0
21918347,632000.0,85718,-110.906272,32.321309,0.52,7448.0,1992,3,4.0,3665.0,3.0,12,2.0,2,45.0
21711403,630000.0,85750,-110.812666,32.278871,0.77,5669.74,1993,5,4.0,3724.0,2.0,4,2.0,1,45.0
21332864,638500.0,85737,-110.970662,32.396093,0.64,5363.78,2002,4,3.0,3207.0,2.0,5,3.0,2,45.0
21125409,634000.0,85755,-111.011041,32.441173,7.22,5182.0,1982,3,3.0,4201.0,3.0,5,2.0,1,45.0
21725320,640000.0,85658,-111.093971,32.458792,0.56,8706.0,2007,4,3.0,3052.0,2.0,9,1.0,2,45.0
21826697,667000.0,85749,-110.756841,32.30355,3.45,8584.3,1995,4,3.0,3670.0,3.0,6,4.0,2,45.0
21504208,625000.0,85614,-110.974513,31.836495,2.01,5605.0,2007,3,4.0,2857.0,3.0,5,2.0,3,45.0
3055533,625000.0,85614,-110.974513,31.836495,2.01,5605.0,2007,3,4.0,3512.0,3.0,12,2.0,2,45.0
21430898,580000.0,85614,-110.941555,31.879391,0.27,302.26,2014,2,3.0,2686.0,2.0,4,0.0,2,45.0
3055386,580000.0,85629,-110.941544,31.879379,0.27,765.87,2014,2,3.0,3512.0,3.0,10,2.0,2,45.0
21400274,625000.0,85742,-111.021498,32.351042,0.57,4284.0,1973,3,3.0,3623.0,2.0,3,2.0,3,45.0
21430100,655000.0,85718,-110.919751,32.305799,1.1,3728.0,1992,3,2.0,2125.0,2.0,4,3.0,1,45.0
21510100,661000.0,85718,-110.911336,32.285677,0.54,7005.0,1997,4,3.0,3390.0,3.0,5,1.0,2,45.0
21523235,650000.0,85718,-110.91087,32.286579,0.58,5679.0,1995,4,3.0,2724.0,3.0,4,2.0,2,45.0
21606368,650000.0,85704,-110.982208,32.317996,2.08,6088.36,1978,5,3.0,3847.0,3.5,3,2.0,1,45.0
21615152,650000.0,85755,-110.975509,32.424788,1.6,7004.03,2003,4,4.0,3041.0,3.0,5,2.0,2,45.0
21208991,620000.0,85750,-110.853815,32.287964,1.03,4995.0,1992,3,2.0,2429.0,2.0,5,2.0,2,45.0
21714905,654000.0,85718,-110.92765,32.302191,1.0,5782.07,1997,4,3.0,2770.0,3.0,5,2.0,3,45.0
21718906,640000.0,85704,-110.970673,32.303114,1.15,5257.97,1964,4,3.0,3884.0,2.0,8,2.0,2,45.0
21800536,667500.0,85750,-110.835522,32.323073,0.25,6820.87,1992,2,3.0,2713.0,2.0,9,1.0,2,45.0
21800729,652000.0,85716,-110.926325,32.225752,0.75,3678.32,1938,3,3.0,3627.0,2.0,10,2.0,3,45.0
21728606,650000.0,85658,-111.092975,32.460696,0.83,9391.62,2006,4,4.0,3541.0,3.0,9,1.0,2,45.0
21731964,661500.0,85718,-110.910922,32.288896,0.89,6146.15,1999,3,3.0,2624.0,3.0,3,1.0,2,45.0
21825020,650000.0,85743,-111.093802,32.325586,3.3,7102.6,2004,3,3.0,3038.0,4.0,10,3.0,1,45.0
3052988,625000.0,85614,-110.960215,31.857286,0.97,5518.75,2007,3,3.0,3512.0,3.0,13,2.0,2,45.0
21600246,660000.0,85737,-110.989134,32.396203,0.7,7383.0,1994,3,3.0,2973.0,3.0,5,1.0,4,45.0
21705778,655000.0,85750,-110.833085,32.309627,1.04,7317.24,1994,5,3.0,3431.0,3.0,3,1.0,1,45.0
21821343,644000.0,85718,-110.920687,32.314304,0.17,6637.82,2004,3,3.0,3085.0,2.0,11,1.0,2,45.0
21706276,664500.0,85742,-111.020085,32.422568,0.83,2406.8,2016,3,3.0,2739.0,3.0,4,0.0,2,45.0
21629310,649000.0,85750,-110.810965,32.300077,3.41,6900.0,1979,4,5.0,5125.0,2.0,4,3.0,1,45.0
21703371,655000.0,85614,-110.971212,31.835114,1.5,6433.0,2001,3,4.0,3633.0,3.0,9,2.0,2,45.0
3060029,655000.0,85614,-110.971212,31.835117,0.99,6433.0,2001,3,4.0,3512.0,3.0,10,2.0,2,45.0
21729779,640000.0,85750,-110.864795,32.321818,0.56,6053.94,1998,4,4.0,2918.0,3.0,12,1.0,2,45.0
21530680,662900.0,85658,-111.111147,32.468386,0.38,438.12,2015,3,4.0,2821.0,3.0,5,0.0,2,45.0
21411810,657000.0,85750,-110.854404,32.312089,0.92,5012.0,1988,5,3.0,3593.0,4.0,5,1.0,1,45.0
21904769,652000.0,85750,-110.841704,32.314205,0.13,4487.36,1994,2,2.0,2171.0,2.0,12,1.0,3,45.0
21524004,630000.0,85737,-110.969712,32.407049,0.39,5954.76,2003,5,3.0,3360.0,3.0,4,2.0,2,45.0
21528613,650000.0,85718,-110.911969,32.286865,0.89,5915.94,1996,4,5.0,3329.0,2.0,4,3.0,2,45.0
21600402,594500.0,85718,-110.894095,32.296657,1.86,3848.74,1960,3,3.0,2722.0,2.0,5,2.0,2,45.0
21523638,635000.0,85641,-110.67416,32.096867,1.59,6536.97,2005,4,4.0,4000.0,4.0,5,2.0,3,45.0
21602756,605000.0,85750,-110.836534,32.32274,0.25,6299.34,1993,3,2.0,2811.0,2.0,4,3.0,2,45.0
21615074,660000.0,85750,-110.855008,32.313969,0.99,7683.0,1994,5,3.0,4048.0,3.0,4,3.0,3,45.0
21624902,655000.0,85718,-110.92604,32.285321,1.13,5148.54,2002,3,2.0,2839.0,3.0,5,1.0,2,45.0
21817034,640000.0,85737,-110.990696,32.403329,0.83,7202.84,1996,3,3.0,2804.0,3.0,12,1.0,1,45.0
21820270,650000.0,85718,-110.946141,32.330134,0.81,5368.02,1979,3,4.0,3513.0,3.0,3,1.0,2,45.0
21900483,650000.0,85737,-110.967634,32.407459,0.41,6853.6,2006,4,3.0,3060.0,3.0,1,1.0,2,45.0
21919908,665000.0,85749,-110.770018,32.302523,2.49,5000.82,1990,4,3.0,3234.0,3.0,10,1.0,3,45.0
21426216,640000.0,85750,-110.82228,32.282663,0.84,5882.94,2004,4,3.0,3013.0,3.0,5,1.0,2,45.0
21510729,645000.0,85748,-110.741686,32.230383,3.63,7119.88,1996,4,4.0,4647.0,3.0,0,2.0,2,45.0
21707206,640000.0,85716,-110.929461,32.232585,0.25,4446.68,1937,4,4.0,3330.0,0.0,5,0.0,2,45.0
21228855,620000.0,85749,-110.791469,32.305981,0.93,7354.0,2005,4,3.0,3224.0,3.0,4,3.0,1,45.0
21801700,634000.0,85750,-110.864873,32.296435,0.74,5352.05,1992,4,4.0,3418.0,4.0,8,1.0,2,45.0
21907766,660000.0,85749,-110.743628,32.253304,0.83,6559.63,2006,4,5.0,4010.0,3.0,9,0.0,2,45.0
21912797,620000.0,85641,-110.72892,31.920157,8.37,5128.38,2001,3,3.0,3248.0,12.0,12,1.0,1,45.0
21331948,659800.0,85718,-110.929556,32.34001,1.15,5606.0,1989,4,4.0,3245.0,3.0,5,3.0,2,45.0
21903603,650000.0,85750,-110.854607,32.309572,1.89,6280.79,1994,5,3.0,3176.0,3.5,7,2.0,1,45.0
21908001,640000.0,85749,-110.72988,32.248151,0.63,6305.13,1999,5,4.0,3930.0,3.0,9,2.0,2,45.0
21403388,647000.0,85750,-110.844118,32.324264,0.3,4956.0,1994,3,3.0,2936.0,2.0,5,1.0,2,45.0
21419574,645000.0,85755,-110.984779,32.437762,0.89,5526.69,2002,4,4.0,3379.0,3.0,4,1.0,2,45.0
21424013,630000.0,85718,-110.899862,32.321658,0.41,5138.0,2001,4,3.0,3087.0,3.0,5,1.0,2,45.0
21512167,630000.0,85704,-110.993825,32.324184,0.74,5288.42,2006,4,3.0,3318.0,3.0,6,2.0,2,45.0
21701650,650000.0,85718,-110.939721,32.315269,1.52,4649.92,1972,3,3.0,2752.0,2.0,5,1.0,3,45.0
21703149,650000.0,85750,-110.843614,32.317117,0.17,4917.97,1992,2,3.0,2210.0,2.0,5,1.0,3,45.0
21119644,649000.0,85755,-110.978241,32.456467,0.45,5479.55,2002,4,3.0,3027.0,3.0,5,1.0,2,45.0
21310103,625000.0,85750,-110.843825,32.324219,0.25,5288.0,1996,4,3.0,2936.0,2.0,5,1.0,2,45.0
21307203,610000.0,85712,-110.886782,32.26183,0.71,2766.0,1957,3,3.0,3030.0,0.0,4,1.0,1,45.0
21324435,645000.0,85719,-110.942267,32.231509,0.22,4765.43,1959,4,3.0,2739.0,1.0,5,1.0,2,45.0
21717329,622500.0,85750,-110.838511,32.311963,1.0,5354.13,1993,3,3.0,2793.0,2.0,6,1.0,2,45.0
21714392,625000.0,85718,-110.94684,32.314459,0.76,5869.86,1982,5,4.0,3558.0,2.0,9,1.0,3,45.0
21813366,660000.0,85715,-110.854195,32.252682,1.67,5319.84,1959,4,4.0,3505.0,0.0,7,3.0,3,45.0
21812156,650000.0,85745,-111.074933,32.280901,1.02,7285.26,1989,4,4.0,4349.0,2.0,11,2.0,4,45.0
21808716,650000.0,85646,-111.050377,31.63269,1.15,4092.0,1992,4,5.0,3677.0,2.0,12,1.0,3,45.0
21813333,640000.0,85641,-110.667653,32.091169,1.89,7518.69,2003,4,3.0,3377.0,3.0,6,2.0,2,45.0
21822004,650928.0,85718,-110.949838,32.310484,0.74,5055.48,1980,4,3.0,3013.0,2.0,8,3.0,2,45.0
21909316,649000.0,85718,-110.889191,32.317694,0.74,3777.87,1970,4,3.0,2607.0,2.0,11,3.0,1,45.0
21912294,650000.0,85658,-111.101008,32.462608,0.32,7828.87,2016,3,3.0,2931.0,3.0,10,0.0,2,45.0
21920142,635000.0,85718,-110.944445,32.326977,0.8,5467.48,1973,4,4.0,3725.0,3.0,7,1.0,2,45.0
21523327,650000.0,85718,-110.880842,32.314349,0.81,6337.0,2012,4,4.0,2902.0,3.5,5,1.0,1,45.0
21519586,615000.0,85716,-110.921889,32.216848,0.6,3988.3,1967,4,4.0,2594.0,1.0,5,1.0,1,45.0
21613083,635000.0,85719,-110.94146,32.240923,0.26,4798.67,1998,4,5.0,3231.0,3.0,4,0.0,1,45.0
21126685,625000.0,85737,-110.984062,32.386003,0.66,5662.0,1983,4,4.0,3661.0,3.0,4,2.0,2,45.0
21208683,658000.0,85718,-110.928781,32.330895,0.66,5421.0,1993,4,3.0,3340.0,2.0,5,4.0,2,45.0
21903482,657500.0,85755,-110.979363,32.455463,0.31,7040.57,1998,3,3.0,2796.0,3.0,10,1.0,2,45.0
21903997,640000.0,85715,-110.863993,32.263332,0.71,5045.86,1964,4,3.0,2801.0,2.0,4,3.0,3,45.0
21530592,630000.0,85718,-110.910917,32.315607,0.16,5684.53,2004,3,3.0,2462.0,2.0,5,1.0,2,45.0
21629107,650000.0,85749,-110.739032,32.253985,3.86,4991.27,2003,4,3.0,3150.0,3.0,5,2.0,3,45.0
21208986,655000.0,85658,-111.076756,32.463124,0.32,7564.43,2005,3,4.0,2784.0,2.0,5,1.0,2,45.0
21815507,615000.0,85755,-110.986552,32.437908,0.58,6109.72,2001,3,2.0,2647.0,3.0,9,1.0,1,45.0
21828776,640000.0,85718,-110.942298,32.319146,0.96,5006.35,1980,3,4.0,3049.0,2.0,6,1.0,2,45.0
21830410,670596.0,85629,-110.93261,31.873344,0.65,323.17,2019,4,4.0,3270.0,3.0,7,1.0,2,45.0
21505615,645000.0,85641,-110.67813,32.100513,1.96,6140.0,2007,4,4.0,3732.0,3.0,3,1.0,2,45.0
21333032,652498.0,85730,-110.740492,32.170732,3.6,2233.12,2014,4,3.0,2925.0,4.0,3,1.0,2,45.0
21208267,650716.0,85658,-111.053085,32.418519,0.37,2171.15,2012,3,2.0,2148.0,2.0,5,2.0,1,45.0
21402217,620000.0,85718,-110.917178,32.312067,1.1,4302.0,1994,4,3.0,2665.0,3.0,5,1.0,2,45.0
21333714,650000.0,85718,-110.903231,32.324236,1.24,3849.0,1987,4,4.0,3080.0,3.0,5,2.0,2,45.0
21406091,625000.0,85718,-110.900056,32.332138,0.86,4920.11,1978,4,3.0,3540.0,2.0,5,1.0,3,45.0
21402954,620000.0,85750,-110.821039,32.275998,0.88,5953.0,1997,4,4.0,3315.0,3.0,6,3.0,3,45.0
21409347,620000.0,85755,-110.983964,32.437711,0.49,6533.67,2010,4,4.0,3654.0,3.0,5,1.0,2,45.0
21419456,620000.0,85718,-110.959229,32.329627,0.7,3999.27,2003,4,4.0,3068.0,3.0,5,2.0,2,45.0
21423880,615000.0,85718,-110.901224,32.314545,1.49,4551.0,1996,4,3.0,2894.0,3.0,5,2.0,2,45.0
21328847,625000.0,85743,-111.103252,32.299584,38.35,12796.88,1979,2,2.0,2111.0,2.0,2,1.0,1,45.0
21425717,622500.0,85745,-111.043469,32.215792,0.82,7383.86,1995,3,3.0,3321.0,3.0,6,1.0,3,45.0
21428826,620000.0,85737,-110.98752,32.404591,0.66,5253.06,2001,4,3.0,3052.0,2.0,4,3.0,2,45.0
21504867,643000.0,85718,-110.93923,32.33086,1.18,3771.41,1979,4,3.0,2633.0,2.0,5,1.0,1,45.0
21504022,640000.0,85718,-110.917178,32.312069,1.0,4301.73,1994,4,3.0,2665.0,3.0,4,1.0,2,45.0
21502573,620000.0,85739,-110.90209,32.529286,0.19,4169.0,2000,3,3.0,2826.0,3.0,5,1.0,2,45.0
21424484,594000.0,85743,-111.083776,32.322595,3.82,6589.85,2004,4,4.0,4039.0,3.0,5,2.0,3,45.0
21510979,630000.0,85750,-110.86253,32.2723,1.1,4557.0,1989,4,3.0,3416.0,3.0,3,3.0,3,45.0
21509084,638500.0,85718,-110.90569,32.304485,0.61,3857.63,1997,4,3.0,3245.0,3.0,5,1.0,2,45.0
21507597,615000.0,85749,-110.767949,32.273997,1.63,4564.93,1999,4,3.0,3372.0,3.0,5,4.0,2,45.0
21502856,545000.0,85718,-110.881592,32.331333,0.83,8740.0,1967,4,5.0,5308.0,2.0,4,4.0,2,45.0
21517418,655000.0,85705,-110.967383,32.231991,0.25,3908.0,1900,8,6.0,4328.0,2.0,3,0.0,2,45.0
21515191,633000.0,85737,-110.967769,32.396779,0.55,5870.0,2007,3,3.0,3095.0,3.0,5,2.0,2,45.0
21529465,650000.0,85718,-110.931386,32.2871,0.9,7967.26,2007,2,3.0,3569.0,2.0,4,3.0,1,45.0
21503267,600000.0,85716,-110.922108,32.227995,0.37,10614.6,1982,4,4.0,4432.0,3.0,4,1.0,3,45.0
21521540,625000.0,85750,-110.847877,32.278621,1.1,6318.2,1994,5,4.0,3736.0,3.0,6,2.0,3,45.0
21531132,639000.0,85718,-110.905715,32.322253,0.55,5103.64,1994,3,3.0,2777.0,3.0,5,2.0,2,45.0
21531568,550000.0,85737,-110.945589,32.398977,0.8,10082.18,2002,6,5.0,4371.0,3.0,5,2.0,1,45.0
21522196,652000.0,85737,-111.023662,32.400348,3.3,7629.0,2004,4,4.0,3622.0,3.0,4,0.0,1,45.0
21425595,650000.0,85737,-110.94589,32.381901,13.2,13509.25,1988,6,5.0,4574.0,2.0,6,1.0,2,45.0
21607800,650000.0,85749,-110.81027,32.260534,3.91,6021.41,1976,6,5.0,4121.0,0.0,5,1.0,2,45.0
21611311,650000.0,85749,-110.793969,32.252991,0.56,6928.18,1997,5,6.0,4279.0,3.0,4,1.0,3,45.0
21522414,625000.0,85716,-110.922206,32.217219,0.41,7999.03,2002,4,4.0,3772.0,2.0,5,3.0,1,45.0
21508619,640000.0,85658,-111.086668,32.459843,0.76,8854.0,2007,3,4.0,3811.0,3.0,5,1.0,2,45.0
21620829,620000.0,85737,-110.975049,32.393656,0.79,6222.84,1959,4,3.0,3570.0,2.0,6,1.0,2,45.0
21609534,605000.0,85749,-110.795857,32.251252,0.51,6929.0,1997,4,6.0,4364.0,3.0,5,1.0,2,45.0
21629563,620000.0,85658,-111.053456,32.418444,0.46,8148.2,2008,3,3.0,2285.0,2.0,5,2.0,1,45.0
21619764,640000.0,85701,-110.968132,32.215767,0.24,5445.6,1902,8,6.0,5282.0,0.0,4,2.0,2,45.0
21625322,615000.0,85750,-110.875626,32.321089,1.58,6397.0,1981,4,3.0,3160.0,2.0,5,2.0,4,45.0
21701970,650000.0,85718,-110.887577,32.332378,2.17,9083.99,1981,3,3.0,4445.0,2.0,4,2.0,2,45.0
21701208,625000.0,85730,-110.754662,32.169466,3.87,2016.0,2000,5,4.0,4055.0,3.0,4,3.0,2,45.0
21626961,617500.0,85739,-110.873066,32.533048,0.22,4941.44,1996,4,4.0,3312.0,2.5,5,1.0,2,45.0
21602681,620000.0,85749,-110.726216,32.268352,10.4,6058.76,1979,3,3.0,2425.0,2.0,5,1.0,1,45.0
21403430,615000.0,85718,-110.94549,32.298921,0.95,3591.37,1969,3,2.0,2957.0,2.0,5,2.0,2,45.0
21211599,628000.0,85716,-110.9212,32.226632,0.53,8699.0,1948,3,3.0,3262.0,1.0,5,1.0,3,45.0
21207050,620000.0,85755,-110.98873,32.436466,0.75,5752.07,2006,3,4.0,3541.0,3.0,5,2.0,3,45.0
21209379,650000.0,85750,-110.862457,32.329681,0.95,6363.0,1992,4,4.0,3778.0,3.0,3,2.0,1,45.0
21215567,625000.0,85755,-110.986122,32.426553,0.69,5857.68,2001,3,4.0,3334.0,3.0,5,2.0,2,45.0
21223844,599000.0,85718,-110.876564,32.272681,0.0,6096.0,2004,4,3.0,3002.0,3.0,4,0.0,3,45.0
21220278,640000.0,85718,-110.877299,32.274458,0.42,6427.0,2002,5,4.0,3564.0,3.0,5,2.0,2,45.0
21206234,625000.0,85730,-110.752763,32.163673,9.81,6252.66,2001,5,3.0,4130.0,3.0,2,2.0,3,45.0
21304402,615000.0,85755,-110.989564,32.426101,0.84,5397.28,2002,4,3.0,3338.0,3.0,4,2.0,3,45.0
21304650,620000.0,85750,-110.867043,32.295403,0.74,3478.75,1980,4,3.0,3109.0,2.0,5,2.0,3,45.0
21307662,600000.0,85742,-111.018713,32.394126,1.13,4720.0,2005,4,4.0,3476.0,3.0,4,1.0,2,45.0
21316815,610000.0,85742,-111.021948,32.396098,3.3,6955.0,2005,5,3.0,3531.0,3.0,4,1.0,1,45.0
21221525,630000.0,85658,-111.089826,32.459014,0.59,8822.15,2005,4,4.0,3541.0,3.0,3,1.0,2,45.0
21319173,592005.0,85715,-110.853638,32.254824,0.87,5140.0,1965,4,4.0,3039.0,2.0,5,2.0,2,45.0
21320537,627500.0,85750,-110.867867,32.325024,0.95,5439.0,1998,4,3.0,3037.0,3.0,5,4.0,2,45.0
21304508,650000.0,85737,-110.964806,32.407289,0.46,2042.21,2013,3,3.0,3350.0,3.0,4,1.0,2,45.0
21307898,635000.0,85704,-110.954241,32.381589,0.98,6265.0,1989,4,4.0,3494.0,3.0,4,2.0,1,45.0
21323619,620000.0,85718,-110.900167,32.301577,1.62,3571.01,1980,4,4.0,3501.0,3.0,5,2.0,4,45.0
